emp_no,first_name,last_name,title,from_date,salary
498145,Taisook,Kusalik,Senior Engineer,9/12/1993,40000
27959,Moheb,Dusink,Senior Engineer,9/13/1993,41635
93575,Srinidhi,Tchuente,Senior Engineer,9/13/1993,54623
94606,Berni,Casley,Senior Staff,9/13/1993,67274
100753,Zsolt,Baca,Senior Engineer,9/13/1993,72760
217856,Toshimi,Gimarc,Senior Staff,9/13/1993,49405
251085,Ronnie,Vecchio,Senior Engineer,9/13/1993,40000
409841,Dharmaraja,Brodal,Senior Staff,9/13/1993,61656
425836,Alois,Schnabel,Senior Engineer,9/13/1993,40000
432728,Janalee,Schaap,Senior Engineer,9/13/1993,45489
441269,Arne,Hempstead,Senior Staff,9/13/1993,40000
457204,Zhenbing,Brizzi,Engineer,9/13/1993,62804
490522,Masasuke,Rossi,Senior Staff,9/13/1993,80419
94469,Moto,Fendler,Senior Staff,9/14/1993,50405
203364,Spyrose,Herber,Senior Staff,9/14/1993,58905
235980,Cullen,Serre,Senior Engineer,9/14/1993,57748
240219,Moheb,Cromarty,Senior Staff,9/14/1993,52820
255778,Manton,Rodier,Senior Engineer,9/14/1993,59695
264775,Kristine,Azadmanesh,Senior Staff,9/14/1993,40000
292244,Yinlin,Rettelbach,Senior Engineer,9/14/1993,40000
408971,Premal,Kilgore,Senior Engineer,9/14/1993,72693
412950,Garnik,Ouhyoung,Senior Staff,9/14/1993,63121
422332,Naftali,Mawatari,Senior Engineer,9/14/1993,40000
434824,Randy,Goodrum,Engineer,9/14/1993,58694
472403,Leah,Woycyznski,Senior Staff,9/14/1993,40000
486748,Otilia,Kieras,Senior Staff,9/14/1993,52224
42405,Mari,Hmelo,Senior Engineer,9/15/1993,40000
84042,Gita,Maraist,Senior Staff,9/15/1993,40000
203434,Yannik,Boreale,Senior Staff,9/15/1993,80359
233653,Neelam,Chachaty,Senior Engineer,9/15/1993,40000
260181,Evgueni,Shanbhogue,Senior Engineer,9/15/1993,40000
446108,Georg,Reinhart,Senior Staff,9/15/1993,78617
448692,Sukumar,Weisert,Senior Staff,9/15/1993,62171
466969,Sariel,Skogmar,Senior Engineer,9/15/1993,40679
488813,Elliott,Gelosh,Senior Staff,9/15/1993,56911
491598,Arra,Bade,Staff,9/15/1993,65835
497567,Danco,Linares,Senior Engineer,9/15/1993,40000
16066,Marsha,Penn,Senior Staff,9/16/1993,74757
98558,Valery,Llado,Senior Engineer,9/16/1993,40000
278260,Ravishankar,Diderrich,Senior Engineer,9/16/1993,59012
427328,Yuuichi,Shimshoni,Technique Leader,9/16/1993,50787
430698,Gadiel,Hatcliff,Senior Engineer,9/16/1993,56942
462386,Parviz,Rullman,Senior Staff,9/16/1993,65659
16607,Vishwani,Honglei,Senior Staff,9/17/1993,54558
40782,Mitchel,Bodoff,Senior Engineer,9/17/1993,53078
107290,Reinhard,Jakobus,Senior Engineer,9/17/1993,48949
109561,Radhika,Makinen,Senior Engineer,9/17/1993,40000
216978,Changho,Kavraki,Staff,9/17/1993,54881
249852,Ziya,Schade,Senior Staff,9/17/1993,94722
273208,Uta,Delgrange,Senior Engineer,9/17/1993,40000
275074,Eran,Akaboshi,Senior Engineer,9/17/1993,40000
277764,Ferdinand,Schaap,Engineer,9/17/1993,44979
299775,Khaled,Journel,Senior Staff,9/17/1993,40000
443121,Valdiodio,Goldhammer,Engineer,9/17/1993,51214
443206,Marco,Oppitz,Senior Staff,9/17/1993,90903
468355,Huai,Matzen,Senior Engineer,9/17/1993,68630
23300,Froduald,Schauser,Senior Staff,9/18/1993,60044
42104,Dante,Plesums,Senior Staff,9/18/1993,40000
211042,Hidekazu,Ertl,Senior Engineer,9/18/1993,45800
211744,Hausi,Maccarone,Senior Engineer,9/18/1993,40000
221115,Zhongwei,Samarati,Senior Staff,9/18/1993,40000
252317,Murthy,Erie,Senior Staff,9/18/1993,75172
416864,Chiradeep,Shiratori,Senior Staff,9/18/1993,48027
423565,Srinidhi,Gurbaxani,Senior Engineer,9/18/1993,49137
444496,Yuriy,Jording,Senior Engineer,9/18/1993,40000
470533,Sakthirel,Comellas,Senior Staff,9/18/1993,74098
491843,Irena,Kusalik,Senior Engineer,9/18/1993,54229
16619,Arvind,Boguraev,Senior Engineer,9/19/1993,40000
81264,Dannz,Erdmenger,Senior Staff,9/19/1993,50625
210860,Danel,Masand,Senior Engineer,9/19/1993,56420
222375,Somnath,Rajcani,Senior Engineer,9/19/1993,40000
296389,Deborah,Kornyak,Senior Staff,9/19/1993,78759
443846,Uwe,Junet,Senior Engineer,9/19/1993,40000
484000,Bezalel,Reeker,Senior Engineer,9/19/1993,51418
62382,Padma,Edelhoff,Senior Engineer,9/20/1993,50718
97824,Pantung,Yoshimura,Senior Engineer,9/20/1993,40000
205262,Sergi,Munch,Senior Engineer,9/20/1993,59893
285741,Kitty,Raney,Senior Staff,9/20/1993,40000
460906,Danel,Besancenot,Engineer,9/20/1993,40000
476353,Mads,Veeraraghavan,Senior Staff,9/20/1993,40000
45803,Padma,Lanzelotte,Staff,9/21/1993,94436
86065,Suebskul,Fetvedt,Senior Engineer,9/21/1993,40000
88025,Mahendra,Fordan,Senior Engineer,9/21/1993,47798
200382,Mansur,Pauthner,Senior Staff,9/21/1993,90953
206578,Deborah,Onuegbe,Staff,9/21/1993,65352
208317,Yakkov,Douceur,Engineer,9/21/1993,71896
230871,Rildo,Rabejac,Senior Staff,9/21/1993,40000
238302,Yishay,Kushnir,Senior Staff,9/21/1993,40000
247168,Taisook,Barriga,Technique Leader,9/21/1993,47569
253190,Rosli,Kuszyk,Senior Engineer,9/21/1993,40000
274842,Phillip,Dredge,Technique Leader,9/21/1993,56597
432436,Leni,Ozeri,Senior Staff,9/21/1993,49987
474710,Hirochika,Roison,Senior Engineer,9/21/1993,40000
498894,Chaoyi,Bahr,Senior Engineer,9/21/1993,61736
15901,Marsja,Fargier,Senior Engineer,9/22/1993,40000
39940,Kazuhisa,Hiraishi,Senior Engineer,9/22/1993,44130
53642,Navin,Erdi,Senior Staff,9/22/1993,61562
202452,Guiseppe,Nanard,Engineer,9/22/1993,69700
241306,Sanjiv,Danley,Senior Engineer,9/22/1993,54982
262043,Jasminko,Schrooten,Senior Engineer,9/22/1993,62260
290232,Nobuyoshi,Malabarba,Senior Engineer,9/22/1993,40000
431773,Chuanti,Montemayor,Senior Staff,9/22/1993,82305
433534,Filipe,Kleiser,Senior Engineer,9/22/1993,41088
441352,Christoper,Menyhert,Senior Staff,9/22/1993,89903
465757,Brewster,Morris,Senior Engineer,9/22/1993,41946
46221,Weidon,Kobuchi,Assistant Engineer,9/23/1993,51056
71351,Otmar,Guerreiro,Senior Staff,9/23/1993,62773
202963,Kinh,Chelton,Senior Staff,9/23/1993,40000
210891,Mahmut,Ranze,Senior Engineer,9/23/1993,40000
230230,Ipke,Halevi,Senior Engineer,9/23/1993,45716
249900,Kasturi,Janocha,Senior Engineer,9/23/1993,46563
280396,Shih,Solares,Senior Staff,9/23/1993,68955
297353,Vesna,Ramalingam,Senior Staff,9/23/1993,40000
299314,Shietung,Dayang,Staff,9/23/1993,56881
406238,Navin,Range,Senior Engineer,9/23/1993,59759
407807,Udi,Sanella,Senior Engineer,9/23/1993,41164
412828,Utpal,Passafiume,Senior Engineer,9/23/1993,40000
19318,Xianlong,Halevi,Senior Staff,9/24/1993,55717
23877,Tesuro,Motley,Senior Staff,9/24/1993,82724
24132,Otilia,Puoti,Senior Engineer,9/24/1993,40000
57926,Duangkaew,Shihab,Engineer,9/24/1993,40000
94320,Kirk,Papsdorf,Senior Engineer,9/24/1993,40000
204913,Dines,Takanami,Senior Staff,9/24/1993,51808
206191,Chaitali,Asrin,Senior Engineer,9/24/1993,53966
258752,Adil,Jervis,Senior Staff,9/24/1993,50527
289100,Selwyn,Marquardt,Technique Leader,9/24/1993,40846
406752,Masaru,Antonakopoulos,Senior Staff,9/24/1993,85846
427212,Nitsan,Dulin,Senior Staff,9/24/1993,60328
428516,Shaw,Barvinok,Senior Staff,9/24/1993,40000
449974,Ayakannu,Bruckman,Engineer,9/24/1993,57086
455905,Ziyad,Peres,Senior Engineer,9/24/1993,47742
497622,Yucel,Neiman,Engineer,9/24/1993,55065
16227,Hitomi,Vural,Senior Engineer,9/25/1993,58619
60172,Kiyokazu,Perl,Senior Staff,9/25/1993,56645
67333,Takahiro,Ebeling,Staff,9/25/1993,40963
402893,Vishu,Masamoto,Senior Staff,9/25/1993,40000
421076,Clyde,Gecseg,Senior Engineer,9/25/1993,46424
421166,Hilary,Montemayor,Engineer,9/25/1993,42684
430649,Lorien,Quittner,Senior Staff,9/25/1993,51968
458452,Mamdouh,Suwa,Senior Staff,9/25/1993,71938
473975,Nagui,Yoshizawa,Senior Engineer,9/25/1993,40000
492006,Francesca,Gornas,Engineer,9/25/1993,44441
207381,Shridhar,Cooman,Senior Engineer,9/26/1993,40000
225186,Sachin,Lipner,Senior Engineer,9/26/1993,48335
243694,Niclas,Businaro,Senior Engineer,9/26/1993,40000
275751,Pohua,Restivo,Senior Staff,9/26/1993,62788
298214,Qiwen,Munch,Senior Staff,9/26/1993,52894
403836,Heng,Syrotiuk,Senior Staff,9/26/1993,40000
443233,Nahla,Heuter,Senior Staff,9/26/1993,40000
477734,Vojin,Raney,Senior Engineer,9/26/1993,40000
29919,Goa,Kugler,Senior Engineer,9/27/1993,40000
48472,Younwoo,Ratnaker,Technique Leader,9/27/1993,40000
67815,Zongyan,Coney,Senior Engineer,9/27/1993,47975
68724,Gio,Kusakabe,Senior Staff,9/27/1993,40000
88260,Miomir,Krzyzanowski,Senior Engineer,9/27/1993,45760
99705,Souichi,Bahr,Senior Staff,9/27/1993,47335
217471,Josyula,Coors,Senior Engineer,9/27/1993,71548
258609,Adit,Birge,Senior Engineer,9/27/1993,40000
282204,Ulises,Schneeberger,Senior Staff,9/27/1993,76104
426937,Utz,Peroz,Senior Engineer,9/27/1993,49116
445334,Perla,Sessa,Senior Engineer,9/27/1993,40000
453509,Douadi,Fiebach,Senior Engineer,9/27/1993,43136
462144,Koldo,Nooteboom,Senior Staff,9/27/1993,40000
48375,Jaques,Aloia,Senior Engineer,9/28/1993,41710
54527,Leszek,Lorch,Senior Engineer,9/28/1993,69337
72788,Berthier,Dulli,Staff,9/28/1993,65988
245927,Udo,Orlowski,Senior Engineer,9/28/1993,41793
248988,Lokesh,Wynblatt,Staff,9/28/1993,65731
256874,Rimli,Takanami,Senior Staff,9/28/1993,40000
273108,Zhiguo,Murtafg,Senior Engineer,9/28/1993,62487
427058,Weidon,Ranai,Senior Staff,9/28/1993,48566
440373,Xiaopeng,Constantine,Senior Engineer,9/28/1993,40000
442238,Shuichi,Tanemo,Staff,9/28/1993,48643
43402,Munenori,Champarnaud,Senior Staff,9/29/1993,41084
47462,Beshir,Sooriamurthi,Senior Staff,9/29/1993,51389
53760,Mong,Mateescu,Senior Engineer,9/29/1993,63874
67613,Hyuncheol,Andreotta,Senior Engineer,9/29/1993,44582
70162,Danai,Wrigley,Senior Engineer,9/29/1993,46920
94322,Ronnie,Moffat,Senior Engineer,9/29/1993,55093
99790,Guadalupe,Lowrie,Senior Engineer,9/29/1993,40000
216689,Remmert,Zaumen,Senior Engineer,9/29/1993,40000
238244,Richara,Rosca,Senior Engineer,9/29/1993,64012
274760,Goh,Prampolini,Senior Engineer,9/29/1993,67804
469311,Jenwei,Shimshoni,Senior Engineer,9/29/1993,56943
23794,Sariel,Xiaoshan,Staff,9/30/1993,40000
55422,Mahendra,Kranzdorf,Senior Engineer,9/30/1993,40000
86023,Yuqun,Braunschweig,Senior Staff,9/30/1993,93898
204134,Xiaobin,Hofmeyr,Senior Staff,9/30/1993,82203
224234,Maha,Slobodova,Senior Engineer,9/30/1993,53929
231978,Somnath,Plesums,Senior Staff,9/30/1993,40000
269268,Khatoun,Steinauer,Staff,9/30/1993,73679
286885,Elvis,Pettis,Senior Engineer,9/30/1993,40000
438551,Randy,Vingron,Senior Staff,9/30/1993,47429
440480,Stepehn,Luders,Staff,9/30/1993,69710
36080,Sachar,Grabner,Senior Staff,10/1/1993,40000
64916,Mohit,Hmelo,Senior Staff,10/1/1993,65245
79026,Armond,Frijda,Senior Engineer,10/1/1993,54761
80098,TRUE,Kusakabe,Senior Staff,10/1/1993,53636
94195,Arch,Rabehasaina,Senior Staff,10/1/1993,40000
252199,Ute,Cannard,Staff,10/1/1993,65263
262919,Naftali,Gist,Senior Staff,10/1/1993,45859
298714,Fatemeh,Potthoff,Senior Staff,10/1/1993,40000
477574,Lech,Tyugu,Senior Engineer,10/1/1993,40000
497036,Moheb,Nourani,Assistant Engineer,10/1/1993,51688
20813,Srinidhi,Sinicrope,Senior Staff,10/2/1993,107655
75944,Deborah,Rohrbach,Senior Engineer,10/2/1993,40000
84533,Yurii,Baalen,Senior Engineer,10/2/1993,69722
90687,Babette,Limongiello,Senior Engineer,10/2/1993,40000
208691,Yakichi,Cherinka,Senior Staff,10/2/1993,40000
215575,Tran,Hofting,Senior Engineer,10/2/1993,65409
223745,Jenwei,Jeansoulin,Senior Staff,10/2/1993,56912
230937,Indrajit,Kermarrec,Senior Engineer,10/2/1993,52217
466878,Zine,Chenoweth,Senior Staff,10/2/1993,73043
496515,Kokou,Gurbaxani,Senior Engineer,10/2/1993,40000
28413,Nadjib,Brodie,Senior Staff,10/3/1993,40000
81035,Hsiangchu,Boreale,Senior Staff,10/3/1993,42922
219116,Jinxi,Sgarro,Senior Staff,10/3/1993,69429
247677,Weidon,Kavvadias,Senior Staff,10/3/1993,44528
249765,Apostol,Oxenboll,Senior Engineer,10/3/1993,61674
266500,Hidekazu,Brickell,Staff,10/3/1993,81812
296882,Vugranam,Armand,Senior Engineer,10/3/1993,47675
484522,Denis,Paciorek,Senior Staff,10/3/1993,101237
34707,Jacqueline,Syang,Senior Engineer,10/4/1993,40000
77650,Idoia,Bennis,Senior Engineer,10/4/1993,53035
85621,Steen,Peha,Senior Staff,10/4/1993,81080
93539,Stevo,Heystek,Senior Staff,10/4/1993,73867
103810,Gift,Falco,Engineer,10/4/1993,43643
103898,Saeed,Rosin,Senior Staff,10/4/1993,89803
109747,Tadahiko,Rullman,Senior Staff,10/4/1993,61675
227440,Zine,Angot,Staff,10/4/1993,70212
237894,Jiang,Dalton,Staff,10/4/1993,78749
247968,Pintsang,Zweizig,Senior Staff,10/4/1993,61772
423938,Sham,Fritzsche,Senior Staff,10/4/1993,40000
468055,Huan,Lovengreen,Senior Engineer,10/4/1993,62353
20075,Mikhail,Oberman,Senior Engineer,10/5/1993,43803
56663,Eben,Takanami,Senior Engineer,10/5/1993,40000
65834,Vidya,Marletta,Staff,10/5/1993,40000
67929,Richard,Iisaka,Senior Engineer,10/5/1993,40000
68110,Ewing,Erni,Engineer,10/5/1993,40000
267220,Kwan,Sluis,Senior Engineer,10/5/1993,47919
271962,Stamatina,Ranft,Senior Staff,10/5/1993,40000
422940,Arnd,Orlowski,Senior Engineer,10/5/1993,40146
480317,Suebskul,Passafiume,Senior Staff,10/5/1993,40000
25531,Zhiwei,Domenig,Senior Staff,10/6/1993,40000
86060,Arvind,Luce,Senior Staff,10/6/1993,40000
88548,Baruch,Heijenga,Senior Engineer,10/6/1993,54011
96224,Manu,Panienski,Senior Staff,10/6/1993,40000
234962,Greger,Fujisaki,Technique Leader,10/6/1993,49911
281074,Kendra,Xiaoshan,Senior Engineer,10/6/1993,40000
286347,Maya,Reistad,Senior Engineer,10/6/1993,65670
464437,Steve,Kamble,Senior Engineer,10/6/1993,40000
17103,Takahiro,Feldmann,Senior Engineer,10/7/1993,48187
23490,Xiaoheng,Zumaque,Senior Engineer,10/7/1993,40000
33799,Kellie,Doering,Senior Staff,10/7/1993,40000
51219,Niclas,Ernst,Senior Engineer,10/7/1993,49267
62129,Hongzue,Schmittgen,Senior Engineer,10/7/1993,58096
74574,Kenroku,Morris,Staff,10/7/1993,80121
88866,Munehiro,Babb,Senior Staff,10/7/1993,47424
105717,Aloke,Reinhard,Engineer,10/7/1993,54382
261554,Shushma,Taubenfeld,Senior Engineer,10/7/1993,50386
268864,Suzette,Vecchi,Senior Engineer,10/7/1993,40000
270732,Ghassan,Itzigehl,Staff,10/7/1993,40000
298009,Niranjan,Schauser,Senior Staff,10/7/1993,78781
427554,Froduald,Francisci,Senior Staff,10/7/1993,40000
433488,Wayne,Antonisse,Senior Staff,10/7/1993,67143
446670,Alejandro,Gerteisen,Senior Staff,10/7/1993,60665
478552,Teruyuki,Welham,Senior Engineer,10/7/1993,63835
480369,Bluma,Desikan,Senior Staff,10/7/1993,40000
486168,Suvo,Roison,Staff,10/7/1993,58457
489405,Sarita,Heuter,Staff,10/7/1993,65895
18407,Marsja,Luit,Senior Staff,10/8/1993,67557
57234,Junsik,Veldwijk,Senior Staff,10/8/1993,72060
72836,Sadun,Baez,Senior Staff,10/8/1993,47344
97428,Rildo,Sankaranarayanan,Senior Engineer,10/8/1993,68337
224142,Zhiguo,McClure,Senior Engineer,10/8/1993,49448
226808,Giordano,Marchegay,Senior Engineer,10/8/1993,45104
227423,Arunas,Baby,Senior Engineer,10/8/1993,40000
241399,Zhaofang,Przulj,Senior Staff,10/8/1993,43798
271451,Bluma,Leijenhorst,Senior Staff,10/8/1993,86718
275288,Sadegh,Sommen,Senior Staff,10/8/1993,60653
284752,Aemilian,Schaad,Senior Staff,10/8/1993,47290
298130,Vugranam,Aloia,Senior Staff,10/8/1993,56283
406236,Yahiko,Remmele,Senior Staff,10/8/1993,63386
424786,Martins,Rosiles,Senior Staff,10/8/1993,46212
449171,Divier,Luiz,Senior Staff,10/8/1993,47975
457248,Anyuan,Camurati,Senior Staff,10/8/1993,78732
460216,Cullen,Warwick,Senior Staff,10/8/1993,40000
485000,Conor,Quaggetto,Senior Staff,10/8/1993,64730
17048,Christoph,Murthy,Senior Engineer,10/9/1993,46913
31796,Leen,Vakili,Senior Engineer,10/9/1993,58553
34920,Vidya,Wossner,Senior Staff,10/9/1993,40000
71603,Susanta,Hanratty,Senior Staff,10/9/1993,40000
72998,Mart,Farrow,Senior Staff,10/9/1993,40000
77974,Fei,Shihab,Senior Engineer,10/9/1993,63329
441985,Xumin,Velardi,Technique Leader,10/9/1993,57268
465872,Maria,Litzler,Senior Engineer,10/9/1993,40000
42998,Fei,Boyle,Senior Engineer,10/10/1993,40000
52698,Magdalena,Mersereau,Senior Engineer,10/10/1993,42017
76843,Dmitri,Bhattacharjee,Senior Engineer,10/10/1993,40000
99788,Adly,Orsini,Senior Engineer,10/10/1993,40000
211009,Unal,Barriga,Senior Staff,10/10/1993,70089
214960,Yolla,Koblick,Senior Staff,10/10/1993,52879
266866,Shounak,Lakshmanan,Senior Engineer,10/10/1993,43013
435311,Qunsheng,Hartvigsen,Senior Staff,10/10/1993,40000
435812,Kazuhisa,Rosca,Senior Engineer,10/10/1993,58864
467943,Marko,Krychniak,Senior Engineer,10/10/1993,40000
498362,Pintsang,Benzmuller,Senior Staff,10/10/1993,40000
32564,Hatem,Miake,Senior Staff,10/11/1993,40000
47928,Zhensheng,Zweizig,Senior Engineer,10/11/1993,47249
263366,Ewing,Bolotov,Senior Engineer,10/11/1993,64261
266024,Shooichi,Nergos,Senior Engineer,10/11/1993,65492
266929,Gaetan,Tzvieli,Engineer,10/11/1993,49369
284278,Katsuyuki,Leppanen,Senior Staff,10/11/1993,46725
438528,Bernt,Lowrie,Engineer,10/11/1993,62157
479571,Karlis,Awdeh,Engineer,10/11/1993,41490
24110,Lucien,Baar,Senior Staff,10/12/1993,65941
109867,Conor,Merle,Senior Engineer,10/12/1993,40000
202893,Hairong,Cappelli,Senior Engineer,10/12/1993,40154
251921,Fusako,Mellouli,Senior Engineer,10/12/1993,55264
252194,Uri,Perez,Senior Staff,10/12/1993,42975
288598,Gregory,Range,Senior Staff,10/12/1993,44978
296371,Randy,Strehl,Senior Staff,10/12/1993,40000
400555,Percy,Baer,Senior Engineer,10/12/1993,40000
403893,Joydip,Delgrande,Staff,10/12/1993,44561
412737,Pantung,Beilner,Senior Staff,10/12/1993,60084
453466,Tonny,Stellhorn,Senior Engineer,10/12/1993,43926
484561,Feiyu,Bridgland,Senior Staff,10/12/1993,79318
11100,Berna,Cochrane,Senior Staff,10/13/1993,40000
23643,Mariangiola,Ozeri,Senior Staff,10/13/1993,43055
43756,Minghong,Himler,Senior Staff,10/13/1993,66947
54473,Aiman,Benaini,Senior Staff,10/13/1993,40000
92977,Alair,Naumovich,Senior Staff,10/13/1993,67607
258168,Junsik,Pews,Senior Engineer,10/13/1993,43727
267485,Valery,Tsunoo,Technique Leader,10/13/1993,40000
450047,Yonghong,Porenta,Senior Engineer,10/13/1993,40000
40106,Zdislav,Mukaidono,Senior Staff,10/14/1993,48937
74202,Aamer,Schneeberger,Senior Engineer,10/14/1993,48172
108503,Krisda,Badr,Senior Engineer,10/14/1993,65149
265489,Mitchel,Koprowski,Senior Engineer,10/14/1993,42107
403469,Moon,Poehlman,Senior Staff,10/14/1993,85406
429417,Morris,Valette,Senior Engineer,10/14/1993,50278
437632,Zvonko,Gyorkos,Engineer,10/14/1993,40000
450985,Florian,Langford,Senior Engineer,10/14/1993,69989
458615,Paraskevi,Aingworth,Engineer,10/14/1993,40000
480941,Wuxu,Fontan,Senior Engineer,10/14/1993,57638
491077,Tua,Ranze,Senior Engineer,10/14/1993,52473
17798,Guangming,Suessmith,Senior Staff,10/15/1993,83096
18443,Florina,Swick,Senior Staff,10/15/1993,69107
25003,Dietrich,Benzmuller,Staff,10/15/1993,85160
108770,Ugo,Onuegbe,Senior Engineer,10/15/1993,46874
228929,Pascal,Borovoy,Senior Engineer,10/15/1993,40000
235601,Fun,Angel,Senior Engineer,10/15/1993,40000
262557,Rosalie,Barriga,Senior Staff,10/15/1993,54613
466103,Phule,Homond,Senior Engineer,10/15/1993,54570
477514,Angel,Reistad,Senior Engineer,10/15/1993,40000
480536,Lansing,Gyorkos,Senior Staff,10/15/1993,69809
71127,Annemarie,Belinskaya,Staff,10/16/1993,43847
76583,Christoph,Mahnke,Staff,10/16/1993,62037
77980,Yongmin,Sidje,Senior Staff,10/16/1993,70657
205295,Kristinn,Jonsson,Senior Engineer,10/16/1993,40000
240857,Karsten,Krzyzanowski,Senior Engineer,10/16/1993,49113
241030,Khun,Siochi,Staff,10/16/1993,40682
243237,Krister,Puppo,Staff,10/16/1993,40000
271307,Shaowei,Pietrzykowski,Senior Staff,10/16/1993,53061
289727,Cheong,Seuren,Senior Engineer,10/16/1993,40000
482165,Tonny,Makrucki,Senior Staff,10/16/1993,40000
492875,Sasan,Milicia,Senior Engineer,10/16/1993,40000
59230,Oscar,Krichel,Senior Staff,10/17/1993,43148
70787,Reinhard,Masaki,Senior Staff,10/17/1993,51605
101276,Shirish,Leonhardt,Senior Engineer,10/17/1993,62370
208956,Kwok,Plump,Senior Staff,10/17/1993,50842
209915,Lillian,Pashtan,Senior Engineer,10/17/1993,48608
219522,Huei,Anandan,Senior Engineer,10/17/1993,45092
266244,Akeel,Cairo,Staff,10/17/1993,40398
285782,Jaideep,Bultermann,Engineer,10/17/1993,40000
287512,Guadalupe,Bashian,Senior Engineer,10/17/1993,40000
425809,Piyawadee,Luan,Senior Engineer,10/17/1993,40000
433938,Venkatesan,Azadmanesh,Senior Staff,10/17/1993,63989
474947,Zhigen,Range,Engineer,10/17/1993,56132
482317,Bernice,Engelmann,Senior Staff,10/17/1993,40000
492508,Uno,Eastman,Senior Staff,10/17/1993,51643
36930,Sadegh,Vasanthakumar,Senior Engineer,10/18/1993,40000
218414,Shay,Basagni,Senior Engineer,10/18/1993,40000
280315,Ravishankar,Angelopoulos,Senior Staff,10/18/1993,56115
281981,Youssef,Ishibashi,Senior Staff,10/18/1993,67377
400232,Mori,Merle,Senior Engineer,10/18/1993,40123
415783,Menkae,Puppe,Senior Engineer,10/18/1993,46965
30537,Bluma,Gini,Senior Engineer,10/19/1993,40000
43878,Karoline,Furedi,Senior Engineer,10/19/1993,40000
59123,Margareta,Magalhaes,Senior Staff,10/19/1993,79438
235404,Chinho,Stentiford,Senior Engineer,10/19/1993,68426
260344,Sugwoo,Marchesini,Senior Engineer,10/19/1993,40000
448775,Arnould,Buescher,Senior Engineer,10/19/1993,40000
495464,Dung,Lowrie,Senior Engineer,10/19/1993,40484
47759,Hatsukazu,Yetto,Senior Staff,10/20/1993,48953
69506,Marke,Cappelletti,Senior Engineer,10/20/1993,41165
109111,Dietrich,Veevers,Senior Engineer,10/20/1993,49338
290001,Tua,Maierhofer,Senior Staff,10/20/1993,43735
448309,Yahiko,Socorro,Senior Engineer,10/20/1993,40000
452301,Basim,Erva,Senior Engineer,10/20/1993,40000
482480,Herbert,Birjandi,Senior Staff,10/20/1993,60053
485151,Feipei,Camarinopoulos,Senior Staff,10/20/1993,49035
30000,Matt,Avouris,Senior Engineer,10/21/1993,58543
208212,Bangqing,Lagarias,Senior Staff,10/21/1993,61687
226796,Aksel,Baar,Senior Engineer,10/21/1993,58510
262035,Clyde,Streng,Senior Engineer,10/21/1993,40000
278900,Xiaoshan,Grospietsch,Senior Engineer,10/21/1993,40000
431917,Martijn,Gire,Senior Engineer,10/21/1993,46831
450683,Kayoko,Genther,Senior Staff,10/21/1993,63293
466051,Keiichiro,Giaccio,Senior Staff,10/21/1993,64534
473579,Srinidhi,Champarnaud,Senior Staff,10/21/1993,41051
484777,Chriss,Hettesheimer,Senior Staff,10/21/1993,70018
13134,Lorien,Chepyzhov,Senior Engineer,10/22/1993,51227
86401,Arnould,Luce,Senior Staff,10/22/1993,40000
86445,Chaoyi,Wynblatt,Senior Staff,10/22/1993,53855
103219,Guenter,Muchinsky,Senior Engineer,10/22/1993,69296
236137,Jahangir,Emmerich,Staff,10/22/1993,40000
245561,Peternela,Bottner,Senior Staff,10/22/1993,51993
401007,Zhonghui,Szemeredi,Senior Staff,10/22/1993,61300
